-8249377.61900	-8249377.61900	518335.48600	518316.49920
-8254889.04700	-8254910.19800	522192.14300	522217.83240
-8252801.80700	-8252839.65600	520750.20200	520787.06030
-8254712.04900	-8254734.31300	523089.04100	523121.43260
-8254043.01900	-8253986.24600	521638.14900	521686.17630
-8249930.87700	-8249969.83900	518816.86000	518874.93750
-8254232.26200	-8254261.20500	521702.93000	521738.67160
-8253390.68700	-8253429.64900	521368.97100	521409.18050
-8253510.91200	-8253527.61000	521504.11800	521521.98910
-8254061.94400	-8254081.98100	520291.15500	520315.72670
-8254457.12800	-8254481.61800	523134.83600	523160.52550
-8252904.22100	-8252930.93800	521934.13300	521962.05620
-8253947.28500	-8253999.60500	520090.11300	520110.21710
-8251157.61800	-8251168.75000	520567.03000	520550.27620
-8251897.89300	-8251857.81800	519817.59000	519768.44700
-8252308.66200	-8252334.26500	523816.17300	523836.27820
-8251071.90200	-8251025.14800	520639.62900	520683.18800
-8255801.86700	-8255787.39600	520648.56400	520661.96680
-8253893.85100	-8253881.60600	520035.38500	520064.42430
-8253488.64800	-8253491.98800	520747.96900	520661.96680
-8254176.60300	-8254192.18700	519665.69300	519656.75780
-8250684.51000	-8250680.05700	519265.84700	519210.00240
-8256077.94000	-8256120.24100	523369.39400	523371.62780
-8254399.24200	-8254397.01500	520825.03500	520773.65750
-8254243.39400	-8254254.52600	519786.31700	519768.44700
-8253044.48300	-8253017.76700	521987.74500	522010.08400
-8253656.74100	-8253652.28800	521296.37200	521220.42180
-8250464.09800	-8250676.71800	517570.43200	517736.84440
-8251863.38400	-8251905.68500	520713.34400	520766.95600
-8254264.54500	-8254257.86600	522411.06100	522416.64580
-8249443.29800	-8249476.69400	519138.52200	519098.31390
-8250851.48900	-8250891.56400	519604.26400	519640.00440
-8251966.91100	-8252027.02300	522614.34300	522519.40360
-8254814.46300	-8254779.95400	521568.90000	521595.70580
-8254848.97200	-8254826.70800	522225.65100	522243.52170
-8254466.03300	-8254493.86300	521568.90000	521593.47190
-8251418.10600	-8251418.10600	521995.56400	521890.57310
-8250464.09800	-8250449.62600	519555.12100	519574.10780
-8251119.76900	-8251052.97800	517253.24400	517333.65740
-8255946.58300	-8255913.18700	522433.40000	522466.90780
-8253662.30700	-8253697.92900	521213.72000	521220.42180
-8252069.32500	-8252042.60800	521228.24000	521281.85210
-8250514.19100	-8250513.07800	520714.46100	520661.96680
-8252863.03300	-8252853.01400	519341.79500	519210.00240
-8250369.47600	-8250427.36200	519508.21100	519545.06870
-8255652.69900	-8255735.07600	522526.10500	522589.77040
-8250969.48800	-8250986.18600	520177.23100	520195.10140
-8252478.98000	-8252458.94300	518555.51000	518573.38030
-8255775.15100	-8255828.58400	522619.92800	522560.73010
-8253890.51200	-8253919.45500	521899.50800	521928.54850
-8249883.01000	-8249879.67000	519560.70500	519545.06870
-8250176.89300	-8250166.87500	519889.07200	519880.13640
-8251120.88300	-8251088.60000	521208.13600	521205.90190
-8250604.36000	-8250605.47300	519579.69200	519545.06870
-8251783.23400	-8251785.46000	520431.88400	520326.89570
-8253548.76100	-8253596.62800	522182.09100	522242.40480
-8251360.22000	-8251464.86000	523100.21100	523179.51350
-8251571.72700	-8251566.16100	518291.92800	518204.81200
-8250617.71900	-8250622.17100	519437.84700	519433.37980
-8251307.89900	-8251297.88100	518596.83500	518539.87400
-8251088.60000	-8251055.20400	521205.90200	521108.73050
-8250196.93100	-8250183.57300	520312.37600	520215.20560
-8252669.33700	-8252668.22400	519141.87200	519098.31390
-8249395.43100	-8249412.12800	518917.37900	518874.93750
-8249530.12700	-8249510.09000	519172.02800	519098.31390
-8250477.45600	-8250442.94700	519707.01800	519656.75780
-8252901.99500	-8252890.86300	523286.74000	523304.61110
-8254779.95400	-8254764.37000	521595.70600	521611.34270
-8250595.45500	-8250602.13400	520105.75000	520103.51570
-8253873.81400	-8253868.24800	520355.93500	520326.89570
-8253500.89300	-8253478.62900	524725.37700	524744.36500
-8253884.94600	-8253818.15400	522389.83900	522442.33530
-8250358.34400	-8250350.55200	519449.01600	519433.37980
-8256327.29500	-8256356.23800	523054.41600	523078.98880
-8255130.61100	-8255133.95000	521985.51200	521890.57310
-8249424.37400	-8249426.60000	519017.89800	518986.62560
-8256449.74700	-8256529.89700	522108.37300	522210.01390
-8251558.36800	-8251455.95400	519674.62800	519656.75780
-8254468.26000	-8254458.24100	521697.34600	521707.39780
-8250331.62700	-8250322.72200	518268.47400	518204.81200
-8250322.72200	-8250331.62700	518212.63000	518220.44820
-8250417.34300	-8250420.68300	519670.16000	519656.75780
-8252195.11600	-8252177.30500	519824.29200	519768.44700
-8250607.70000	-8250549.81400	519628.83500	519695.84900
-8251748.72500	-8251723.12100	521738.67200	521776.64690
-8252650.41200	-8252661.54400	521251.69500	521269.56600
-8253298.29200	-8253291.61300	520524.58700	520438.58590
-8253099.03000	-8253133.53900	520696.59100	520661.96680
-8256592.23600	-8256421.91700	521485.13100	521609.10880
-8253873.81400	-8253906.09600	520355.93500	520395.02670
-8252844.10800	-8252904.22100	521251.69500	521337.69780
-8249960.93400	-8249887.46300	519112.83300	519098.31390
-8252599.20500	-8252536.86700	521500.76800	521443.80490
-8253339.48000	-8253288.27300	521343.28200	521386.84210
-8253589.94900	-8253532.06300	521870.46800	521890.57310
-8251182.10800	-8251146.48600	521167.92700	521108.73050
-8251368.01200	-8251371.35200	520938.96000	520885.34830
-8252130.55000	-8252131.66400	519913.64300	519880.13640
-8251782.12000	-8251775.44100	520455.33900	520438.58590
-8251579.51900	-8251588.42500	520701.05800	520661.96680
-8250322.72200	-8250318.26900	518212.63000	518204.81200
-8251565.04700	-8251571.72700	520648.56400	520550.27620
-8250092.29100	-8250096.74300	520051.02200	519991.82600
-8253304.97100	-8253298.29200	520519.00300	520524.58740
-8253579.93000	-8253557.66600	522144.11500	522113.95810
-8252787.33500	-8252832.97600	521553.26300	521600.17350
-8252600.31900	-8252572.48900	519424.44500	519433.37980
-8253958.41600	-8253997.37800	520344.76600	520391.67600
-8254456.01500	-8254433.75100	520953.48000	520970.23340
-8252664.88400	-8252728.33600	521058.46900	521012.67600
-8250604.36000	-8250578.75700	518802.34000	518833.61290
-8250212.51600	-8250201.38400	519847.74600	519768.44700
-8251468.19900	-8251479.33100	522082.68400	522002.26550
-8252008.09900	-8251985.83500	522423.34700	522337.34380
-8256456.42600	-8256480.91600	523053.29900	523075.63800
-8255071.61100	-8255113.91300	522031.30600	522002.26550
-8251783.23400	-8251762.08300	519919.22800	519939.33190
-8251445.93600	-8251400.29500	519956.08500	519996.29360
-8250464.09800	-8250458.53200	519555.12100	519545.06870
-8253068.97400	-8253073.42700	521386.84200	521392.42670
-8254096.45300	-8254147.66000	520611.70600	520661.96680
-8250473.00300	-8250488.58800	519711.48500	519656.75780
-8251578.40600	-8251589.53800	517928.94500	517869.75140
-8249377.61900	-8249375.39300	518335.48600	518316.49920
-8252835.20300	-8252842.99500	519192.13200	519098.31390
-8254588.48500	-8254558.42900	521902.85900	521890.57310
-8253890.51200	-8253813.70100	522069.28100	522139.64740
-8251073.01500	-8251083.03400	522899.16200	522908.09710
-8254317.97800	-8254334.67600	521697.34600	521716.33320
-8256508.74600	-8256529.89700	523368.27700	523391.73280
-8250839.24400	-8250796.94300	519083.79400	519134.05420
-8252378.79300	-8252344.28400	520226.37500	520257.64780
-8253076.76600	-8253032.23800	521209.25300	521242.76010
-8254169.92400	-8254184.39500	521787.81600	521805.68690
-8252141.68200	-8252211.81400	521886.10500	521943.06850
-8250638.86900	-8250637.75600	519603.14700	519545.06870
-8249710.46500	-8249716.03100	519359.66500	519321.69100
-8250096.74300	-8250105.64900	519365.25000	519321.69100
-8251902.34500	-8251885.64800	518299.74600	518204.81200
-8253851.55000	-8253876.04000	522264.74300	522225.65090
-8251914.59100	-8251892.32700	519928.16300	519880.13640
-8249672.61600	-8249724.93600	519093.84600	519176.49580
-8252293.07700	-8252207.36100	522489.24600	522414.41200
-8254657.50300	-8254681.99300	522147.46600	522174.27220
-8251145.37300	-8251104.18500	520789.29400	520817.21690
-8254356.94000	-8254342.46900	520244.24500	520298.97310
-8252222.94600	-8252237.41700	519929.28000	519880.13640
-8251144.26000	-8251143.14700	521324.29500	521332.11330
-8250540.90800	-8250513.07800	519688.03100	519656.75780
-8251789.91300	-8251796.59200	520446.40400	520438.58590
-8256122.46700	-8256070.14700	523395.08400	523464.33430
-8254423.73200	-8254431.52400	520993.68900	521003.74080
-8249260.73400	-8249187.26300	518494.08200	518591.25030
-8252384.35900	-8252412.18900	520390.55900	520418.48160
-8255473.47500	-8255479.04100	522364.15000	522337.34380
-8250940.54500	-8251009.56300	519757.27800	519768.44700
-8250960.58300	-8250939.43200	521364.50400	521220.42180
-8250252.59100	-8250249.25100	520266.58300	520215.20560
-8252788.44900	-8252794.01500	519284.83400	519210.00240
-8256263.84300	-8256286.10700	523385.03100	523409.60390
-8252760.61900	-8252797.35400	520861.89300	520889.81590
-8252647.07300	-8252574.71500	521580.06900	521633.68110
-8250694.52900	-8250693.41600	519493.69200	519433.37980
-8249664.82400	-8249655.91800	519380.88600	519321.69100
-8249380.95900	-8249387.63800	518437.12100	518543.22460
-8251698.63100	-8251691.95200	518113.22900	518093.12490
-8251605.12200	-8251597.33000	520644.09600	520550.27620
-8250339.42000	-8250340.53300	518230.50000	518204.81200
-8250487.47500	-8250459.64500	519587.51100	519605.38080
-8250103.42300	-8250117.89400	520147.07500	520103.51570
-8249898.59500	-8249897.48100	517720.09100	517646.37840
-8251079.69400	-8251117.54300	521328.76300	521220.42180
-8250320.49600	-8250328.28800	520505.60000	520438.58590
-8250251.47700	-8250257.04300	518277.40900	518204.81200
-8254452.67500	-8254431.52400	521641.49900	521666.07170
-8253360.63100	-8253407.38500	521803.45300	521836.96070
-8250687.85000	-8250674.49100	519492.57500	519433.37980
-8251624.04700	-8251618.48100	520692.12300	520661.96680
-8250885.99900	-8250861.50800	519112.83300	519156.39190
-8250331.62700	-8250333.85400	518220.44800	518204.81200
-8250235.89300	-8250229.21400	519863.38300	519880.13640
-8251823.30900	-8251824.42200	518229.38300	518204.81200
-8252319.79400	-8252320.90700	519935.98100	519880.13640
-8250597.68100	-8250554.26600	519446.78200	519433.37980
-8249700.44600	-8249706.01200	519433.38000	519433.37980
-8253055.61500	-8252984.37100	521858.18200	521917.37920
-8254422.61900	-8254439.31700	521618.04400	521555.49670
-8253487.53500	-8253528.72300	521766.59500	521810.15460
-8254089.77300	-8254112.03700	522819.85900	522842.19780
-8249387.63800	-8249383.18500	518543.22500	518539.87400
-8252277.49200	-8252266.36000	519835.46100	519768.44700
-8250407.32500	-8250410.66400	519356.31400	519321.69100
-8251667.46100	-8251654.10300	518012.71000	517981.43810
-8250146.83700	-8250146.83700	519272.54800	519210.00240
-8249374.28000	-8249345.33700	518635.92500	518763.24950
-8250614.37900	-8250587.66200	519398.75600	519412.15890
-8256211.52300	-8256203.73100	521749.84100	521756.54230
-8255677.18900	-8255703.90600	522769.59700	522784.11700
-8251667.46100	-8251723.12100	518012.71000	517981.43810
-8250607.70000	-8250695.64200	518859.30100	518874.93750
-8249260.73400	-8249293.01700	518494.08200	518428.18650
-8251786.57300	-8251784.34700	520469.85900	520438.58590
-8250574.30400	-8250550.92700	519426.67800	519433.37980
-8250545.36100	-8250607.70000	519692.49800	519545.06870
-8251779.89400	-8251784.34700	518110.99500	518093.12490
-8253965.09600	-8253989.58600	522817.62500	522835.49610
-8252427.77300	-8252413.30200	521221.53900	521234.94170
-8252416.64200	-8252527.96100	518871.58700	518988.85940
-8254543.95700	-8254540.61700	523015.32300	523007.50460
-8253667.87300	-8253666.75900	522574.13300	522560.73010
-8255405.57000	-8255555.85100	520730.09800	520817.21690
-8250277.08100	-8250273.74100	518221.56500	518204.81200
-8251631.83900	-8251624.04700	518183.59100	518204.81200
-8250366.13600	-8250359.45700	519686.91400	519656.75780
-8250112.32800	-8250115.66800	519961.67000	519880.13640
-8251607.34900	-8251589.53800	518295.27900	518204.81200
-8250667.81200	-8250646.66200	519453.48400	519433.37980
-8250796.94300	-8250794.71700	519134.05400	519098.31390
-8250687.85000	-8250667.81200	519472.47100	519453.48380
-8252255.22800	-8252251.88900	520042.08600	519991.82600
-8252700.50600	-8252678.24200	519316.10700	519321.69100
-8253320.55600	-8253359.51800	523326.95000	523342.58720
-8254038.56700	-8254029.66100	520205.15400	520214.08870
-8251982.49600	-8251945.76000	517917.77700	517947.93200
-8251604.00900	-8251624.04700	520670.90200	520692.12320
-8251813.29000	-8251791.02600	518014.94400	517981.43810
-8251670.80100	-8251678.59300	518221.56500	518204.81200
-8252613.67700	-8252634.82800	519435.61400	519321.69100
-8256203.73100	-8256182.58000	521756.54200	521773.29620
-8254866.78400	-8254843.40600	521309.77500	521330.99630
-8256043.43100	-8256002.24200	521870.46800	521898.39150
-8253800.34300	-8253779.19200	520546.92600	520550.27620
-8250587.66200	-8250628.85000	520275.51800	520320.19430
-8254223.35700	-8254246.73400	522269.21100	522225.65090
-8251156.50500	-8251150.93900	518284.11000	518204.81200
-8256122.46700	-8256154.75000	523395.08400	523342.58720
-8256221.54200	-8256242.69200	523472.15300	523495.60880
-8251595.10400	-8251486.01100	519715.95300	519814.23970
-8254244.50800	-8254274.56400	522179.85700	522226.76780
-8254713.16300	-8254681.99300	522148.58300	522174.27220
-8254771.04900	-8254789.97300	522245.75600	522269.21110
-8256309.48400	-8256298.35200	523429.70900	523342.58720
-8251029.60100	-8250891.56400	518945.30100	519106.13210
-8254097.56600	-8254130.96200	521973.22500	522011.20090
-8253263.78300	-8253331.68800	520199.56900	520215.20560
-8252089.36200	-8252123.87100	519925.92900	519880.13640
-8253653.40100	-8253672.32500	520238.66100	520215.20560
-8252214.04000	-8252249.66200	523744.68800	523772.61200
-8256581.10400	-8256566.63200	522873.47200	522784.11700
-8251383.59700	-8251369.12500	517276.69800	517282.28190
-8254948.04700	-8254960.29200	519925.92900	519946.03330
-8252781.76900	-8252787.33500	521547.67800	521553.26290
-8254781.06800	-8254796.65200	522100.55500	522120.65970
-8252893.08900	-8252965.44700	521058.46900	521158.99150
-8254334.67600	-8254281.24300	522001.14900	522046.94250
-8254028.54800	-8254038.56700	522753.96000	522672.42350
-8253127.97300	-8253133.53900	521355.56800	521362.27000
-8251711.98900	-8251600.67000	519537.25000	519638.88750
-8251646.31100	-8251632.95200	520145.95800	520103.51570
-8250710.11400	-8250710.11400	518938.60000	518874.93750
-8252856.35400	-8252857.46700	521689.52700	521667.18870
-8253416.29100	-8253380.66800	521280.73500	521309.77500
-8252490.11200	-8252503.47100	518372.34300	518400.26470
-8252072.66400	-8252156.15400	518647.09400	518733.09380
-8253764.72100	-8253725.75900	521250.57800	521220.42180
-8254498.31600	-8254496.09000	522887.99200	522784.11700
-8251498.25600	-8251449.27500	522125.12700	522170.92140
-8250113.44100	-8250137.93200	520140.37300	520103.51570
-8255087.19600	-8255131.72400	520111.33400	520103.51570
-8250686.73700	-8250672.26500	517744.66200	517758.06480
-8256263.84300	-8256225.99400	523519.06500	523550.33920
-8253425.19600	-8253366.19700	520841.78900	520895.40050
-8250452.96600	-8250523.09700	519406.57400	519433.37980
-8252910.90000	-8252936.50400	524287.52800	524236.14780
-8250320.49600	-8250288.21300	520083.41200	520120.26920
-8250359.45700	-8250287.10000	517916.66000	518001.54170
-8250583.21000	-8250619.94500	520360.40300	520326.89570
-8253084.55800	-8253162.48200	520324.66200	520436.35210
-8252413.30200	-8252432.22600	521234.94200	521253.92920
-8251002.88400	-8250987.29900	520758.02100	520661.96680
-8252888.63600	-8252849.67400	521804.57000	521778.88080
-8252025.91000	-8252030.36300	522192.14300	522113.95810
-8250757.98100	-8250794.71700	520285.57000	520326.89570
-8251598.44300	-8251604.00900	520665.31700	520670.90200
-8250583.21000	-8250538.68200	520360.40300	520400.61120
-8252573.60200	-8252598.09200	521902.85900	521929.66540
-8251698.63100	-8251648.53700	518113.22900	518093.12490
-8251996.96700	-8252027.02300	522498.18200	522519.40360
-8250986.18600	-8251001.77100	520195.10100	520103.51570
-8254134.30100	-8254154.33900	522698.11300	522721.56860
-8251175.42900	-8251217.73100	519742.75800	519791.90180
-8253674.55200	-8253655.62700	519900.24100	519880.13640
-8253065.63400	-8253017.76700	521274.03400	521312.00880
-8254254.52600	-8254274.56400	522303.83600	522225.65090
-8251449.27500	-8251480.44500	519772.91500	519768.44700
-8253453.02600	-8253385.12100	521882.75500	521945.30230
-8251885.64800	-8251901.23200	520265.46600	520291.15480
-8253555.44000	-8253543.19500	520331.36300	520326.89570
-8252844.10800	-8252826.29700	521251.69500	521265.09840
-8256627.85800	-8256666.82000	523312.43000	523230.89290
-8251107.52400	-8251118.65600	521761.01000	521667.18870
-8254435.97700	-8254428.18500	521192.49900	521108.73050
-8249511.20300	-8249498.95800	518161.25400	518093.12490
-8254099.79200	-8254106.47100	520162.71100	520162.71140
-8254532.82500	-8254517.24000	522940.48800	522951.65770
-8254838.95400	-8254771.04900	521108.73000	521166.80990
-8252845.22200	-8252829.63700	521839.19500	521852.59770
-8254418.16600	-8254364.73300	522980.69800	523029.84340
-8250918.28100	-8250873.75300	520464.27500	520506.71700
-8250933.86600	-8250968.37500	517800.50600	517758.06480
-8253307.19700	-8253380.66800	521215.95400	521309.77500
-8256112.44900	-8256140.27800	523488.90700	523504.54430
-8253574.36400	-8253667.87300	522503.76700	522574.13330
-8252737.24200	-8252747.26000	519223.40500	519210.00240
-8254820.02900	-8254823.36900	519992.94300	519991.82600
-8254244.50800	-8254193.30100	522179.85700	522113.95810
-8254418.16600	-8254430.41100	522980.69800	522895.81080
-8253127.97300	-8253068.97400	521355.56800	521386.84210
-8253548.76100	-8253526.49700	522182.09100	522113.95810
-8253848.21000	-8253803.68200	521524.22300	521562.19820
-8252541.31900	-8252447.81100	519977.30600	520067.77500
-8252171.73900	-8252151.70100	522247.98900	522281.49730
-8252731.67600	-8252728.33600	519898.00700	519880.13640
-8251631.83900	-8251668.57500	519757.27800	519798.60320
-8253346.15900	-8253369.53600	522263.62600	522290.43270
-8252790.67500	-8252788.44900	519240.15800	519210.00240
-8254541.73100	-8254579.57900	521003.74100	521098.67820
-8252070.43800	-8252177.30500	522453.50500	522535.04060
-8250603.24700	-8250652.22800	519999.64400	519991.82600
-8249877.44400	-8249779.48300	519199.95000	519262.49600
-8253654.51400	-8253671.21200	520201.80300	520226.37460
-8251624.04700	-8251585.08500	520064.42400	519991.82600
-8253975.11400	-8253930.58700	521985.51200	522029.07170
-8251114.20300	-8251076.35500	520045.43700	519991.82600
-8252454.49000	-8252467.84800	520433.00100	520446.40420
-8254936.91500	-8254979.21600	521013.79300	521056.23560
-8253908.32300	-8254039.68000	519975.07300	520024.21600
-8254295.71500	-8254244.50800	520897.63400	520927.79090
-8255092.76200	-8255322.08000	522252.45700	522507.11730
-8255280.89200	-8255273.10000	520273.28400	520215.20560
-8254124.28300	-8254090.88700	520135.90600	520162.71140
-8252720.54400	-8252758.39200	521871.58500	521890.57310
-8254069.73600	-8254107.58500	521615.81000	521658.25330
-8254092.00000	-8254106.47100	522738.32300	522672.42350
-8254600.73000	-8254640.80500	522682.47600	522672.42350
-8249566.86300	-8249586.90000	519280.36600	519210.00240
-8255893.14900	-8255638.22800	521977.69300	522155.28440
-8252632.60100	-8252659.31800	522881.29100	522895.81080
-8253593.28900	-8253615.55200	520874.17900	520885.34830
-8250847.03700	-8250896.01700	516845.59200	516877.98030
-8250892.67800	-8250850.37600	520180.58200	520220.79010
-8253124.63300	-8253124.63300	519658.99200	519656.75780
-8254311.29900	-8254336.90300	523078.98900	523097.97680
-8252412.18900	-8252433.33900	522250.22300	522264.74340
-8251644.08400	-8251607.34900	518253.95400	518295.27860
-8251841.12000	-8251822.19500	520396.14400	520326.89570
-8254525.03300	-8254456.01500	521892.80700	521956.47160
-8251520.52000	-8251546.12300	517842.94700	517869.75140
-8251304.56000	-8251296.76700	520352.58400	520360.40270
-8251523.85900	-8251558.36800	519559.58800	519598.67940
-8253144.67100	-8253143.55800	521899.50800	521890.57310
-8251765.42200	-8251803.27100	520039.85300	519991.82600
-8250624.39800	-8250661.13300	520406.19600	520438.58590
-8254067.51000	-8254098.67900	521934.13300	521890.57310
-8249933.10400	-8249933.10400	519828.75900	519768.44700
-8254592.93800	-8254568.44700	523232.01000	523230.89290
-8253166.93500	-8253245.97200	520443.05300	520550.27620
-8253740.23000	-8253712.40000	522273.67900	522225.65090
-8253065.63400	-8253127.97300	521274.03400	521355.56850
-8253319.44300	-8253284.93400	521955.35500	521985.51160
-8250496.38000	-8250496.38000	520641.86200	520550.27620
-8251099.73200	-8250990.63900	520692.12300	520661.96680
-8256445.29400	-8256430.82200	522995.21800	523007.50460
-8250307.13700	-8250284.87300	519999.64400	519991.82600
-8252355.41600	-8252461.16900	521778.88100	521807.92080
-8251307.89900	-8251263.37200	519710.36900	519750.57670
-8249879.67000	-8249785.04900	518988.85900	519052.52170
-8251326.82400	-8251356.88000	517206.33600	517199.63440
-8255064.93200	-8255009.27200	520497.78200	520549.15930
-8250786.92400	-8250768.00000	519183.19700	519205.53480
-8253308.31100	-8253339.48000	519723.77100	519677.97870
-8249506.75000	-8249383.18500	518604.65300	518635.92540
-8251175.42900	-8251116.43000	520468.74200	520521.23670
-8251706.42300	-8251689.72500	520392.79300	520406.19570
-8252024.79700	-8251934.62800	522011.20100	522113.95810
-8254154.33900	-8254127.62200	522804.22200	522784.11700
-8255942.13000	-8255988.88400	521379.02400	521444.92180
-8251480.44500	-8251425.89800	520798.22900	520773.65750
-8254104.24500	-8254069.73600	521583.42000	521615.81030
-8255012.61200	-8254959.17900	522082.68400	522126.24430
-8253302.74500	-8253331.68800	521572.25000	521555.49670
-8253425.19600	-8253437.44100	520841.78900	520854.07480
-8255204.08200	-8255153.98800	522575.25000	522560.73010
-8252651.52600	-8252598.09200	521883.87200	521929.66540
-8254479.39200	-8254454.90100	521237.17500	521266.21530
-8251689.72500	-8251687.49900	520406.19600	520326.89570
-8253821.49300	-8253853.77600	521320.94400	521332.11330
-8252343.17100	-8252368.77400	520398.37700	520424.06610
-8251949.10000	-8251990.28800	520485.49600	520438.58590
-8249446.63800	-8249454.43000	518243.90200	518204.81200
-8252563.58300	-8252560.24400	521451.62300	521443.80490
-8251188.78800	-8251142.03300	521068.52200	521095.32750
-8252839.65600	-8252780.65600	519165.32700	519210.00240
-8250204.72300	-8250204.72300	520226.37500	520215.20560
-8254163.24400	-8254166.58400	521108.73000	521108.73050
-8254271.22400	-8254302.39400	520541.34100	520563.67910
-8254570.67400	-8254552.86300	522718.21800	522672.42350
-8251482.67100	-8251434.80400	519509.32800	519524.96470
-8253491.98800	-8253524.27000	521356.68500	521390.19290
-8253149.12400	-8253205.89700	520978.05200	521036.13120
-8250042.19700	-8250116.78100	519537.25000	519545.06870
-8254191.07400	-8254186.62100	521814.62200	521778.88080
-8251828.87500	-8251894.55300	521798.98500	521845.89610
-8251204.37200	-8251175.42900	520441.93700	520468.74230
-8252545.77200	-8252572.48900	521224.88900	521220.42180
-8255807.43300	-8255877.56400	521203.66800	521289.67050
-8251283.40900	-8251363.55900	519184.31400	519261.37910
-8256644.55600	-8256593.34900	522944.95600	523005.27080
-8252854.12700	-8252845.22200	523096.86000	523007.50460
-8251658.55600	-8251795.47900	520606.12100	520768.07290
-8255581.45500	-8255463.45600	523845.21400	523940.15480
-8251175.42900	-8251219.95700	518581.19800	518539.87400
-8253612.21300	-8253637.81600	521481.78000	521508.58610
-8254971.42400	-8254983.66900	521683.94200	521667.18870
-8253009.97400	-8252983.25800	520670.90200	520689.88940
-8250760.20700	-8250854.82900	517657.54700	517646.37840
-8255198.51600	-8255199.62900	520142.60700	520103.51570
-8252289.73700	-8252264.13400	521878.28700	521916.26230
-8256240.46600	-8256263.84300	523361.57500	523385.03110
-8254402.58100	-8254374.75100	521699.57900	521729.73620
-8254143.20700	-8254096.45300	520580.43300	520611.70600
-8250735.71700	-8250760.20700	519646.70600	519667.92670
-8256183.69300	-8256202.61700	523374.97900	523342.58720
-8252524.62100	-8252490.11200	520437.46900	520470.97610
-8252151.70100	-8252287.51100	522281.49700	522408.82730
-8250619.94500	-8250633.30300	519596.44600	519610.96520
-8252712.75100	-8252765.07200	521346.63300	521427.05110
-8250071.14000	-8250076.70600	517536.92600	517542.51020
-8253881.60600	-8253837.07800	522124.01000	522113.95810
-8252821.84400	-8252801.80700	520728.98100	520750.20240
-8252355.41600	-8252339.83100	521778.88100	521802.33610
-8249465.56200	-8249481.14700	519073.74200	519098.31390
-8253267.12200	-8253198.10400	520775.89100	520773.65750
-8249937.55600	-8249879.67000	519570.75700	519545.06870
-8253992.92600	-8254009.62300	520495.54800	520514.53530
-8250657.79400	-8250595.45500	520047.67100	520105.74950
-8252468.96200	-8252436.67900	521434.87000	521391.30980
-8255624.86900	-8255765.13200	520699.94200	520783.70960
-8252895.31500	-8252988.82400	519379.76900	519489.22420
-8250406.21200	-8250422.90900	519314.99000	519332.85980
-8255781.83000	-8255841.94200	521597.94000	521661.60410
-8253100.14300	-8253134.65200	522052.52700	522094.97030
-8256101.31700	-8256146.95800	523300.14300	523342.58720
-8253223.70800	-8253287.16000	521147.82200	521221.53870
-8253555.44000	-8253524.27000	520753.55300	520773.65750
-8251363.55900	-8251290.08800	519261.37900	519342.91180
-8254405.92100	-8254402.58100	520756.90400	520773.65750
-8249855.18000	-8249879.67000	518949.76900	518988.85940
-8254836.72700	-8254856.76500	522272.56200	522298.25120
-8252913.12600	-8252965.44700	523271.10300	523230.89290
-8253868.24800	-8253866.02100	520073.35900	519991.82600
